lista_mex,anio_catalogo,descrip,cambio_vs_anio_previo
17G,2008,Tumor benigno de la glándula tiroides,False
17G,2009,Tumor benigno de la glándula tiroides,False
17G,2010,Tumor benigno de la glándula tiroides,False
17G,2011,Tumor benigno de la glándula tiroides,False
17G,2012,Tumor benigno de la glándula tiroides,False
17G,2013,Tumor benigno de la glándula tiroides,False
17G,2014,Tumor benigno de la glándula tiroides,False
17G,2015,Tumor benigno de la glándula tiroides,False
17G,2016,Tumor benigno de la glándula tiroides,False
17G,2017,Tumor benigno de la glándula tiroides,False
17G,2018,Tumor benigno de la glándula tiroides,False
17G,2019,Tumor benigno de la glándula tiroides,False
17G,2020,Tumor benigno de la glándula tiroides,False
17G,2021,Tumor benigno de la glándula tiroides,False
17G,2022,Tumor benigno de la glándula tiroides,False
17G,2023,Tumor benigno de la glándula tiroides,False
17G,2024,Tumor benigno de la glándula tiroides,False
17Z,2005,Los demás tumores benignos,
17Z,2006,Los demás tumores benignos,False
17Z,2007,Los demás tumores benignos,False
17Z,2008,Los demás tumores benignos,False
17Z,2009,Los demás tumores benignos,False
17Z,2010,Los demás tumores benignos,False
17Z,2011,Los demás tumores benignos,False
17Z,2012,Los demás tumores benignos,False
17Z,2013,Los demás tumores benignos,False
17Z,2014,Los demás tumores benignos,False
17Z,2015,Los demás tumores benignos,False
17Z,2016,Los demás tumores benignos,False
17Z,2017,Los demás tumores benignos,False
17Z,2018,Los demás tumores benignos,False
17Z,2019,Los demás tumores benignos,False
17Z,2020,Los demás tumores benignos,False
17Z,2021,Los demás tumores benignos,False
17Z,2022,Los demás tumores benignos,False
17Z,2023,Los demás tumores benignos,False
17Z,2024,Los demás tumores benignos,False
18,2005,Tumores de comportamiento incierto o desconocido,
18,2006,Tumores de comportamiento incierto o desconocido,False
18,2007,Tumores de comportamiento incierto o desconocido,False
18,2008,Tumores de comportamiento incierto o desconocido,False
18,2009,Tumores de comportamiento incierto o desconocido,False
18,2010,Tumores de comportamiento incierto o desconocido,False
18,2011,Tumores de comportamiento incierto o desconocido,False
18,2012,Tumores de comportamiento incierto o desconocido,False
18,2013,Tumores de comportamiento incierto o desconocido,False
18,2014,Tumores de comportamiento incierto o desconocido,False
18,2015,Tumores de comportamiento incierto o desconocido,False
18,2016,Tumores de comportamiento incierto o desconocido,False
18,2017,Tumores de comportamiento incierto o desconocido,False
18,2018,Tumores de comportamiento incierto o desconocido,False
18,2019,Tumores de comportamiento incierto o desconocido,False
18,2020,Tumores de comportamiento incierto o desconocido,False
18,2021,Tumores de comportamiento incierto o desconocido,False
18,2022,Tumores de comportamiento incierto o desconocido,False
18,2023,Tumores de comportamiento incierto o desconocido,False
18,2024,Tumores de comportamiento incierto o desconocido,False
19,2005,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",
19,2006,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2007,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2008,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2009,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2010,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2011,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2012,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2013,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2014,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2015,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2016,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2017,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2018,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2019,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2020,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2021,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2022,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2023,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19,2024,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad",False
19A,2005,Anemias por deficiencia de hierro,
19A,2006,Anemias por deficiencia de hierro,False
19A,2007,Anemias por deficiencia de hierro,False
19A,2008,Anemias por deficiencia de hierro,False
19A,2009,Anemias por deficiencia de hierro,False
19A,2010,Anemias por deficiencia de hierro,False
19A,2011,Anemias por deficiencia de hierro,False
19A,2012,Anemias por deficiencia de hierro,False
19A,2013,Anemias por deficiencia de hierro,False
19A,2014,Anemias por deficiencia de hierro,False
19A,2015,Anemias por deficiencia de hierro,False
19A,2016,Anemias por deficiencia de hierro,False
19A,2017,Anemias por deficiencia de hierro,False
19A,2018,Anemias por deficiencia de hierro,False
19A,2019,Anemias por deficiencia de hierro,False
19A,2020,Anemias por deficiencia de hierro,False
19A,2021,Anemias por deficiencia de hierro,False
19A,2022,Anemias por deficiencia de hierro,False
19A,2023,Anemias por deficiencia de hierro,False
19A,2024,Anemias por deficiencia de hierro,False
19B,2005,Otras anemias,
19B,2006,Otras anemias,False
19B,2007,Otras anemias,False
19B,2008,Otras anemias,False
19B,2009,Otras anemias,False
19B,2010,Otras anemias,False
19B,2011,Otras anemias,False
19B,2012,Otras anemias,False
19B,2013,Otras anemias,False
19B,2014,Otras anemias,False
19B,2015,Otras anemias,False
19B,2016,Otras anemias,False
19B,2017,Otras anemias,False
19B,2018,Otras anemias,False
19B,2019,Otras anemias,False
19B,2020,Otras anemias,False
19B,2021,Otras anemias,False
19B,2022,Otras anemias,False
19B,2023,Otras anemias,False
19B,2024,Otras anemias,False
19C,2005,Ciertos trastornos que afectan el mecanismo de la inmunidad,
19C,2006,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2007,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2008,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2009,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2010,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2011,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2012,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2013,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2014,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2015,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2016,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2017,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2018,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2019,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2020,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2021,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2022,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2023,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19C,2024,Ciertos trastornos que afectan el mecanismo de la inmunidad,False
19Z,2005,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",
19Z,2006,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2007,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2008,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2009,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2010,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2011,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2012,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2013,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2014,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2015,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2016,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2017,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2018,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2019,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2020,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2021,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2022,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2023,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
19Z,2024,"Las demás enfermedades de la sangre, órganos hematopoyéticos y trastornos de la inmunidad",False
20,2005,Enfermedades endocrinas y metabólicas,
20,2006,Enfermedades endocrinas y metabólicas,False
20,2007,Enfermedades endocrinas y metabólicas,False
20,2008,Enfermedades endocrinas y metabólicas,False
20,2009,Enfermedades endocrinas y metabólicas,False
20,2010,Enfermedades endocrinas y metabólicas,False
20,2011,Enfermedades endocrinas y metabólicas,False
20,2012,Enfermedades endocrinas y metabólicas,False
20,2013,Enfermedades endocrinas y metabólicas,False
20,2014,Enfermedades endocrinas y metabólicas,False
20,2015,Enfermedades endocrinas y metabólicas,False
20,2016,Enfermedades endocrinas y metabólicas,False
20,2017,Enfermedades endocrinas y metabólicas,False
20,2018,Enfermedades endocrinas y metabólicas,False
20,2019,Enfermedades endocrinas y metabólicas,False
20,2020,Enfermedades endocrinas y metabólicas,False
20,2021,Enfermedades endocrinas y metabólicas,False
20,2022,Enfermedades endocrinas y metabólicas,False
20,2023,Enfermedades endocrinas y metabólicas,False
20,2024,Enfermedades endocrinas y metabólicas,False
20A,2005,Trastornos tiroideos relacionados con la deficiencia de yodo,
20A,2006,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2007,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2008,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2009,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2010,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2011,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2012,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2013,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2014,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2015,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2016,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2017,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2018,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2019,Trastornos tiroideos relacionados con la deficiencia de yodo,False
20A,2020,Trastornos tiroideos relacionados con la deficiencia de yodo,False
